beat,duration,pitch,tie,midi,ref_ts,live_ts
63.0,1.0,E4,no,64,37.8,37.8
64.0,0.5,C4,no,60,38.4,38.4
64.5,0.5,B3,no,59,38.7,38.7
65.0,0.5,A3,no,57,39,39
65.5,0.5,G3,no,55,39.3,39.3
66.0,1.0,F#3,no,54,39.6,39.6
67.0,1.0,D3,no,50,40.2,40.2
68.0,1.0,F#3,no,54,40.8,40.8
69.0,3.0,G3,no,55,41.4,41.4
72.0,1.0,G3,no,55,43.2,43.2
73.0,0.5,F3,no,53,43.8,43.8
73.5,0.5,E3,no,52,44.1,44.1
74.0,1.0,D3,no,50,44.4,44.4
75.0,1.0,E3,no,52,45,45
76.0,0.5,D3,no,50,45.6,45.6
76.5,0.5,E3,no,52,45.9,45.9
77.0,1.0,C3,no,48,46.2,46.2
78.0,2.0,F3,no,53,46.8,46.8
80.0,0.5,F3,no,53,48,48
80.5,0.5,E3,no,52,48.3,48.3
81.0,3.0,D3,no,50,48.6,48.6
84.0,1.0,G3,no,55,50.4,50.4
85.0,0.5,F3,no,53,51,51
85.5,0.5,E3,no,52,51.3,51.3
86.0,0.5,D3,no,50,51.6,51.6
86.5,0.5,C3,no,48,51.9,51.9
87.0,1.0,A3,no,57,52.2,52.2
88.0,0.5,F3,no,53,52.8,52.8
88.5,0.5,E3,no,52,53.1,53.1
89.0,0.5,D3,no,50,53.4,53.4
89.5,0.5,C3,no,48,53.7,53.7
90.0,1.0,B2,no,47,54,54
91.0,0.5,A2,no,45,54.6,54.6
91.5,0.5,G2,no,43,54.9,54.9
92.0,1.0,B2,no,47,55.2,55.2
93.0,3.0,C3,no,48,55.8,55.8
96.0,1.0,E3,no,52,57.6,57.6
97.0,2.0,A3,no,57,58.2,58.2
99.0,1.0,F#3,no,54,59.4,59.4
100.0,0.5,E3,no,52,60,60
100.5,0.5,F#3,no,54,60.3,60.3
101.0,1.0,D3,no,50,60.6,60.6
102.0,1.0,G3,no,55,61.2,61.2
103.0,1.0,A3,no,57,61.8,61.8
104.0,1.0,B3,no,59,62.4,62.4
105.0,0.5,A3,no,57,63,63
105.5,0.5,G3,no,55,63.3,63.3
106.0,0.5,F#3,no,54,63.6,63.6
106.5,0.5,E3,no,52,63.9,63.9
107.0,1.0,D3,no,50,64.2,64.2
108.0,1.0,D4,no,62,64.8,64.8
109.0,0.5,C4,no,60,65.4,65.4
109.5,0.5,B3,no,59,65.7,65.7
110.0,0.5,A3,no,57,66,66
110.5,0.5,G3,no,55,66.3,66.3
111.0,1.0,E4,no,64,66.6,66.6
112.0,0.5,C4,no,60,67.2,67.2
112.5,0.5,B3,no,59,67.5,67.5
113.0,0.5,A3,no,57,67.8,67.8
113.5,0.5,G3,no,55,68.1,68.1
114.0,1.0,F#3,no,54,68.4,68.4
115.0,1.0,D3,no,50,69,69
116.0,1.0,F#3,no,54,69.6,69.6
117.0,3.0,G3,no,55,70.2,70.2
120.0,1.0,G3,no,55,72,72
121.0,0.5,F3,no,53,72.6,72.6
121.5,0.5,E3,no,52,72.9,72.9
122.0,1.0,D3,no,50,73.2,73.2
123.0,1.0,E3,no,52,73.8,73.8
124.0,0.5,D3,no,50,74.4,74.4
124.5,0.5,E3,no,52,74.7,74.7
125.0,1.0,C3,no,48,75,75
126.0,2.0,F3,no,53,75.6,75.6
128.0,0.5,F3,no,53,76.8,76.8
128.5,0.5,E3,no,52,77.1,77.1
129.0,3.0,D3,no,50,77.4,77.4
132.0,1.0,G3,no,55,79.2,79.2
133.0,0.5,F3,no,53,79.8,79.8
133.5,0.5,E3,no,52,80.1,80.1
134.0,0.5,D3,no,50,80.4,80.4
134.5,0.5,C3,no,48,80.7,80.7
135.0,1.0,A3,no,57,81,81
136.0,0.5,F3,no,53,81.6,81.6
136.5,0.5,E3,no,52,81.9,81.9
137.0,0.5,D3,no,50,82.2,82.2
137.5,0.5,C3,no,48,82.5,82.5
138.0,1.0,B2,no,47,82.8,82.8
139.0,0.5,A2,no,45,83.4,83.4
139.5,0.5,G2,no,43,83.7,83.7
140.0,1.0,B2,no,47,84,84
141.0,3.0,C3,no,48,84.6,84.6
